Frame Number,Time Stamp (ms),Buffer Index
123312,2057203,0
123313,2057219,0
123314,2057236,0
123315,2057253,0
123316,2057269,0
123317,2057286,0
123318,2057303,0
123319,2057320,0
123320,2057336,0
123321,2057353,0
123322,2057370,0
123323,2057386,0
123324,2057403,0
123325,2057419,0
123326,2057436,0
123327,2057453,0
123328,2057469,0
123329,2057486,0
123330,2057503,0
123331,2057520,0
123332,2057536,0
123333,2057554,0
123334,2057570,0
123335,2057587,0
123336,2057603,0
123337,2057620,0
123338,2057637,0
123339,2057654,0
123340,2057670,0
123341,2057687,0
123342,2057703,0
123343,2057720,0
123344,2057737,0
123345,2057754,0
123346,2057770,0
123347,2057787,0
123348,2057804,0
123349,2057820,0
123350,2057837,0
123351,2057854,0
123352,2057870,0
123353,2057887,0
123354,2057904,0
123355,2057920,0
123356,2057937,0
123357,2057954,0
123358,2057970,0
123359,2057987,0
123360,2058004,0
123361,2058020,0
123362,2058037,0
123363,2058053,0
123364,2058070,0
123365,2058087,0
123366,2058104,0
123367,2058120,0
123368,2058137,0
123369,2058154,0
123370,2058170,0
123371,2058187,0
123372,2058204,0
123373,2058220,0
123374,2058237,0
123375,2058254,0
123376,2058270,0
123377,2058287,0
123378,2058304,0
123379,2058321,0
123380,2058337,0
123381,2058354,0
123382,2058371,0
123383,2058387,0
123384,2058404,0
123385,2058421,0
123386,2058437,0
123387,2058454,0
123388,2058471,0
123389,2058487,0
123390,2058504,0
123391,2058521,0
123392,2058537,0
123393,2058554,0
123394,2058571,0
123395,2058587,0
123396,2058604,0
123397,2058621,0
123398,2058638,0
123399,2058654,0
123400,2058671,0
123401,2058688,0
123402,2058704,0
123403,2058721,0
123404,2058738,0
123405,2058754,0
123406,2058771,0
123407,2058788,0
123408,2058804,0
123409,2058821,0
123410,2058838,0
123411,2058855,0
123412,2058871,0
123413,2058888,0
123414,2058905,0
123415,2058921,0
123416,2058938,0
123417,2058955,0
123418,2058971,0
123419,2058988,0
123420,2059005,0
123421,2059021,0
123422,2059038,0
123423,2059055,0
123424,2059071,0
123425,2059088,0
123426,2059105,0
123427,2059121,0
123428,2059138,0
123429,2059155,0
123430,2059172,0
123431,2059188,0
123432,2059205,0
123433,2059222,0
123434,2059238,0
123435,2059255,0
123436,2059271,0
123437,2059288,0
123438,2059304,0
123439,2059321,0
123440,2059337,0
123441,2059354,0
123442,2059371,0
123443,2059388,0
123444,2059404,0
123445,2059421,0
123446,2059438,0
123447,2059455,0
123448,2059471,0
123449,2059488,0
123450,2059505,0
123451,2059521,0
123452,2059538,0
123453,2059555,0
123454,2059571,0
123455,2059588,0
123456,2059606,0
123457,2059622,0
123458,2059638,0
123459,2059655,0
123460,2059672,0
123461,2059688,0
123462,2059705,0
123463,2059722,0
123464,2059738,0
123465,2059755,0
123466,2059772,0
123467,2059788,0
123468,2059805,0
123469,2059822,0
123470,2059838,0
123471,2059855,0
123472,2059872,0
123473,2059889,0
123474,2059906,0
123475,2059922,0
123476,2059938,0
123477,2059955,0
123478,2059972,0
123479,2059988,0
123480,2060006,0
123481,2060023,0
123482,2060039,0
123483,2060056,0
123484,2060072,0
123485,2060089,0
123486,2060106,0
123487,2060123,0
123488,2060140,0
123489,2060156,0
123490,2060172,0
123491,2060189,0
123492,2060206,0
123493,2060222,0
123494,2060239,0
123495,2060255,0
123496,2060272,0
123497,2060289,0
123498,2060306,0
123499,2060322,0
123500,2060339,0
123501,2060355,0
123502,2060373,0
123503,2060389,0
123504,2060406,0
123505,2060422,0
123506,2060440,0
123507,2060456,0
123508,2060473,0
123509,2060489,0
123510,2060506,0
123511,2060522,0
123512,2060539,0
123513,2060556,0
123514,2060573,0
123515,2060590,0
123516,2060606,0
123517,2060623,0
123518,2060640,0
123519,2060656,0
123520,2060672,0
123521,2060689,0
123522,2060706,0
123523,2060723,0
123524,2060739,0
123525,2060756,0
123526,2060773,0
123527,2060790,0
123528,2060807,0
123529,2060823,0
123530,2060840,0
123531,2060857,0
123532,2060873,0
123533,2060890,0
123534,2060907,0
123535,2060923,0
123536,2060940,0
123537,2060957,0
123538,2060973,0
123539,2060990,0
123540,2061006,0
123541,2061023,0
123542,2061040,0
123543,2061056,0
123544,2061073,0
123545,2061090,0
123546,2061106,0
123547,2061123,0
123548,2061140,0
123549,2061156,0
123550,2061173,0
123551,2061190,0
123552,2061207,0
123553,2061223,0
123554,2061240,0
123555,2061257,0
123556,2061274,0
123557,2061290,0
123558,2061307,0
123559,2061324,0
123560,2061341,0
123561,2061357,0
123562,2061374,0
123563,2061390,0
123564,2061407,0
123565,2061424,0
123566,2061440,0
123567,2061457,0
123568,2061474,0
123569,2061491,0
123570,2061507,0
123571,2061524,0
123572,2061541,0
123573,2061557,0
123574,2061574,0
123575,2061591,0
123576,2061608,0
123577,2061624,0
123578,2061641,0
123579,2061657,0
123580,2061674,0
123581,2061691,0
123582,2061707,0
123583,2061724,0
123584,2061741,0
123585,2061757,0
123586,2061773,0
123587,2061790,0
123588,2061808,0
123589,2061824,0
123590,2061841,0
123591,2061858,0
123592,2061875,0
123593,2061891,0
123594,2061908,0
123595,2061924,0
123596,2061940,0
123597,2061957,0
123598,2061974,0
123599,2061991,0
123600,2062007,0
123601,2062024,0
123602,2062041,0
123603,2062057,0
123604,2062074,0
123605,2062091,0
123606,2062107,0
123607,2062124,0
123608,2062141,0
123609,2062157,0
123610,2062174,0
123611,2062191,0
123612,2062207,0
123613,2062224,0
123614,2062241,0
123615,2062258,0
123616,2062274,0
123617,2062291,0
123618,2062308,0
123619,2062324,0
123620,2062341,0
123621,2062357,0
123622,2062375,0
123623,2062391,0
123624,2062408,0
123625,2062424,0
123626,2062441,0
123627,2062458,0
123628,2062476,0
123629,2062491,0
123630,2062508,0
123631,2062525,0
123632,2062542,0
123633,2062558,0
123634,2062575,0
123635,2062591,0
123636,2062608,0
123637,2062625,0
123638,2062642,0
123639,2062658,0
123640,2062675,0
123641,2062691,0
123642,2062708,0
123643,2062725,0
123644,2062742,0
123645,2062758,0
123646,2062775,0
123647,2062792,0
123648,2062809,0
123649,2062825,0
123650,2062842,0
123651,2062858,0
123652,2062876,0
123653,2062892,0
123654,2062908,0
123655,2062925,0
123656,2062942,0
123657,2062958,0
123658,2062976,0
123659,2062992,0
123660,2063009,0
123661,2063025,0
123662,2063042,0
123663,2063059,0
123664,2063076,0
123665,2063092,0
123666,2063109,0
123667,2063125,0
123668,2063143,0
123669,2063159,0
123670,2063176,0
123671,2063192,0
123672,2063210,0
123673,2063226,0
123674,2063242,0
123675,2063258,0
123676,2063276,0
123677,2063292,0
123678,2063309,0
123679,2063325,0
123680,2063342,0
123681,2063359,0
123682,2063376,0
123683,2063392,0
123684,2063409,0
123685,2063426,0
123686,2063443,0
123687,2063459,0
123688,2063477,0
123689,2063492,0
123690,2063510,0
123691,2063526,0
123692,2063544,0
123693,2063559,0
123694,2063576,0
123695,2063592,0
123696,2063610,0
123697,2063626,0
123698,2063643,0
123699,2063659,0
123700,2063676,0
123701,2063692,0
123702,2063710,0
123703,2063726,0
123704,2063743,0
123705,2063759,0
123706,2063777,0
123707,2063793,0
123708,2063810,0
123709,2063826,0
123710,2063843,0
123711,2063859,0
123712,2063877,0
123713,2063893,0
123714,2063910,0
123715,2063926,0
123716,2063943,0
123717,2063960,0
123718,2063977,0
123719,2063993,0
123720,2064010,0
123721,2064026,0
123722,2064044,0
123723,2064060,0
123724,2064077,0
123725,2064093,0
123726,2064110,0
123727,2064126,0
123728,2064143,0
123729,2064159,0
123730,2064177,0
123731,2064192,0
123732,2064210,0
123733,2064226,0
123734,2064243,0
123735,2064259,0
123736,2064277,0
123737,2064293,0
123738,2064310,0
123739,2064327,0
123740,2064344,0
123741,2064360,0
123742,2064377,0
123743,2064393,0
123744,2064410,0
123745,2064427,0
123746,2064444,0
123747,2064460,0
123748,2064477,0
123749,2064493,0
123750,2064510,0
123751,2064527,0
123752,2064545,0
123753,2064560,0
123754,2064577,0
123755,2064594,0
123756,2064611,0
123757,2064627,0
123758,2064644,0
123759,2064660,0
123760,2064677,0
123761,2064694,0
123762,2064712,0
123763,2064727,0
123764,2064744,0
123765,2064761,0
123766,2064779,0
123767,2064794,0
123768,2064811,0
123769,2064827,0
123770,2064845,0
123771,2064861,0
123772,2064877,0
123773,2064894,0
123774,2064911,0
123775,2064927,0
123776,2064944,0
123777,2064961,0
123778,2064978,0
123779,2064994,0
123780,2065011,0
123781,2065027,0
123782,2065045,0
123783,2065061,0
123784,2065077,0
123785,2065094,0
123786,2065112,0
123787,2065127,0
123788,2065144,0
123789,2065161,0
123790,2065177,0
123791,2065194,0
123792,2065211,0
123793,2065228,0
123794,2065244,0
123795,2065261,0
123796,2065278,0
123797,2065294,0
123798,2065311,0
123799,2065328,0
123800,2065344,0
123801,2065361,0
123802,2065377,0
123803,2065394,0
123804,2065411,0
123805,2065428,0
123806,2065444,0
123807,2065461,0
123808,2065478,0
123809,2065494,0
123810,2065511,0
123811,2065528,0
123812,2065545,0
123813,2065561,0
123814,2065578,0
123815,2065594,0
123816,2065612,0
123817,2065628,0
123818,2065645,0
123819,2065661,0
123820,2065678,0
123821,2065694,0
123822,2065711,0
123823,2065728,0
123824,2065745,0
123825,2065761,0
123826,2065779,0
123827,2065795,0
123828,2065812,0
123829,2065828,0
123830,2065845,0
123831,2065861,0
123832,2065879,0
123833,2065895,0
123834,2065912,0
123835,2065928,0
123836,2065945,0
123837,2065961,0
123838,2065979,0
123839,2065995,0
123840,2066012,0
123841,2066028,0
123842,2066045,0
123843,2066062,0
123844,2066079,0
123845,2066095,0
123846,2066112,0
123847,2066128,0
123848,2066145,0
123849,2066162,0
123850,2066179,0
123851,2066195,0
123852,2066212,0
123853,2066228,0
123854,2066245,0
123855,2066262,0
123856,2066279,0
123857,2066295,0
123858,2066312,0
123859,2066329,0
123860,2066346,0
123861,2066362,0
123862,2066378,0
123863,2066395,0
123864,2066412,0
123865,2066428,0
123866,2066445,0
123867,2066462,0
123868,2066479,0
123869,2066495,0
123870,2066512,0
123871,2066528,0
123872,2066545,0
123873,2066562,0
123874,2066579,0
123875,2066595,0
123876,2066612,0
123877,2066629,0
123878,2066646,0
123879,2066662,0
123880,2066679,0
123881,2066695,0
123882,2066712,0
123883,2066729,0
123884,2066745,0
123885,2066762,0
123886,2066779,0
123887,2066796,0
123888,2066813,0
123889,2066829,0
123890,2066846,0
123891,2066862,0
123892,2066879,0
123893,2066896,0
123894,2066913,0
123895,2066929,0
123896,2066946,0
123897,2066963,0
123898,2066980,0
123899,2066996,0
123900,2067013,0
123901,2067029,0
123902,2067045,0
123903,2067062,0
123904,2067079,0
123905,2067095,0
123906,2067112,0
123907,2067129,0
123908,2067145,0
123909,2067162,0
123910,2067179,0
123911,2067195,0
123912,2067212,0
123913,2067229,0
123914,2067246,0
123915,2067262,0
123916,2067279,0
123917,2067296,0
123918,2067312,0
123919,2067329,0
123920,2067346,0
123921,2067362,0
123922,2067379,0
123923,2067396,0
123924,2067412,0
123925,2067429,0
123926,2067446,0
123927,2067463,0
123928,2067479,0
123929,2067496,0
123930,2067513,0
123931,2067529,0
123932,2067546,0
123933,2067563,0
123934,2067579,0
123935,2067596,0
123936,2067613,0
123937,2067629,0
123938,2067646,0
123939,2067663,0
123940,2067680,0
123941,2067696,0
123942,2067713,0
123943,2067730,0
123944,2067746,0
123945,2067763,0
123946,2067780,0
123947,2067796,0
123948,2067813,0
123949,2067830,0
123950,2067847,0
123951,2067863,0
123952,2067880,0
123953,2067896,0
123954,2067913,0
123955,2067930,0
123956,2067947,0
123957,2067963,0
123958,2067980,0
123959,2067997,0
123960,2068013,0
123961,2068030,0
123962,2068047,0
123963,2068063,0
123964,2068080,0
123965,2068097,0
123966,2068114,0
123967,2068130,0
123968,2068147,0
123969,2068164,0
123970,2068181,0
123971,2068197,0
123972,2068214,0
123973,2068231,0
123974,2068247,0
123975,2068264,0
123976,2068281,0
123977,2068297,0
123978,2068313,0
123979,2068331,0
123980,2068347,0
123981,2068364,0
123982,2068381,0
123983,2068397,0
123984,2068414,0
123985,2068431,0
123986,2068447,0
123987,2068465,0
123988,2068481,0
123989,2068498,0
123990,2068514,0
123991,2068531,0
123992,2068548,0
123993,2068565,0
123994,2068580,0
123995,2068597,0
123996,2068613,0
123997,2068631,0
123998,2068647,0
123999,2068664,0
124000,2068681,0
124001,2068698,0
124002,2068714,0
124003,2068731,0
124004,2068747,0
124005,2068764,0
124006,2068781,0
124007,2068798,0
124008,2068814,0
124009,2068831,0
124010,2068848,0
124011,2068864,0
124012,2068881,0
124013,2068898,0
124014,2068914,0
124015,2068931,0
124016,2068948,0
124017,2068965,0
124018,2068981,0
124019,2068998,0
124020,2069014,0
124021,2069031,0
124022,2069048,0
124023,2069065,0
124024,2069081,0
124025,2069098,0
124026,2069115,0
124027,2069131,0
124028,2069148,0
124029,2069165,0
124030,2069181,0
124031,2069198,0
124032,2069215,0
124033,2069231,0
124034,2069248,0
124035,2069265,0
124036,2069281,0
124037,2069298,0
124038,2069315,0
124039,2069332,0
124040,2069348,0
124041,2069364,0
124042,2069381,0
124043,2069398,0
124044,2069414,0
124045,2069432,0
124046,2069448,0
124047,2069465,0
124048,2069482,0
124049,2069498,0
124050,2069514,0
124051,2069531,0
124052,2069548,0
124053,2069565,0
124054,2069581,0
124055,2069598,0
124056,2069615,0
124057,2069632,0
124058,2069649,0
124059,2069665,0
124060,2069682,0
124061,2069698,0
124062,2069715,0
124063,2069731,0
124064,2069748,0
124065,2069765,0
124066,2069781,0
124067,2069798,0
124068,2069815,0
124069,2069831,0
124070,2069848,0
124071,2069865,0
124072,2069882,0
124073,2069898,0
124074,2069915,0
124075,2069932,0
124076,2069948,0
124077,2069965,0
124078,2069982,0
124079,2069998,0
124080,2070015,0
124081,2070032,0
124082,2070048,0
124083,2070065,0
124084,2070082,0
124085,2070099,0
124086,2070115,0
124087,2070132,0
124088,2070148,0
124089,2070165,0
124090,2070182,0
124091,2070198,0
124092,2070215,0
124093,2070232,0
124094,2070249,0
124095,2070265,0
124096,2070282,0
124097,2070299,0
124098,2070316,0
124099,2070333,0
124100,2070349,0
124101,2070366,0
124102,2070383,0
124103,2070399,0
124104,2070416,0
124105,2070433,0
124106,2070449,0
124107,2070466,0
124108,2070483,0
124109,2070499,0
124110,2070515,0
124111,2070532,0
124112,2070549,0
124113,2070566,0
124114,2070582,0
124115,2070599,0
124116,2070616,0
124117,2070633,0
124118,2070649,0
124119,2070666,0
124120,2070683,0
124121,2070699,0
124122,2070715,0
124123,2070732,0
124124,2070749,0
124125,2070766,0
124126,2070782,0
124127,2070800,0
124128,2070816,0
124129,2070833,0
124130,2070850,0
124131,2070866,0
124132,2070883,0
124133,2070900,0
124134,2070917,0
124135,2070933,0
124136,2070950,0
124137,2070967,0
124138,2070983,0
124139,2071000,0
124140,2071017,0
124141,2071033,0
124142,2071050,0
124143,2071067,0
124144,2071084,0
124145,2071100,0
124146,2071117,0
124147,2071133,0
124148,2071151,0
124149,2071167,0
124150,2071184,0
124151,2071200,0
124152,2071217,0
124153,2071233,0
124154,2071250,0
124155,2071266,0
124156,2071283,0
124157,2071300,0
124158,2071317,0
124159,2071333,0
124160,2071350,0
124161,2071367,0
124162,2071383,0
124163,2071400,0
124164,2071417,0
124165,2071433,0
124166,2071450,0
124167,2071467,0
124168,2071483,0
124169,2071500,0
124170,2071517,0
124171,2071533,0
124172,2071550,0
124173,2071567,0
124174,2071583,0
124175,2071600,0
124176,2071617,0
124177,2071633,0
124178,2071650,0
124179,2071667,0
124180,2071684,0
124181,2071700,0
124182,2071717,0
124183,2071733,0
124184,2071750,0
124185,2071767,0
124186,2071784,0
124187,2071800,0
124188,2071817,0
124189,2071833,0
124190,2071850,0
124191,2071867,0
124192,2071884,0
124193,2071900,0
124194,2071917,0
124195,2071934,0
124196,2071950,0
124197,2071967,0
124198,2071984,0
124199,2072000,0
124200,2072017,0
124201,2072034,0
124202,2072050,0
124203,2072067,0
124204,2072084,0
124205,2072100,0
124206,2072117,0
124207,2072134,0
124208,2072151,0
124209,2072167,0
124210,2072184,0
124211,2072201,0
124212,2072217,0
124213,2072234,0
124214,2072251,0
124215,2072267,0
124216,2072284,0
124217,2072301,0
124218,2072318,0
124219,2072334,0
124220,2072351,0
124221,2072368,0
124222,2072384,0
124223,2072401,0
124224,2072418,0
124225,2072434,0
124226,2072451,0
124227,2072468,0
124228,2072485,0
124229,2072501,0
124230,2072518,0
124231,2072535,0
124232,2072552,0
124233,2072568,0
124234,2072585,0
124235,2072601,0
124236,2072618,0
124237,2072635,0
124238,2072652,0
124239,2072668,0
124240,2072685,0
124241,2072701,0
124242,2072718,0
124243,2072735,0
124244,2072752,0
124245,2072768,0
124246,2072785,0
124247,2072802,0
124248,2072818,0
124249,2072835,0
124250,2072852,0
124251,2072868,0
124252,2072885,0
124253,2072902,0
124254,2072918,0
124255,2072935,0
124256,2072952,0
124257,2072969,0
124258,2072985,0
124259,2073002,0
124260,2073019,0
124261,2073035,0
124262,2073052,0
124263,2073069,0
124264,2073085,0
124265,2073102,0
124266,2073119,0
124267,2073135,0
124268,2073152,0
124269,2073168,0
124270,2073185,0
124271,2073202,0
124272,2073218,0
124273,2073235,0
124274,2073252,0
124275,2073268,0
124276,2073285,0
124277,2073301,0
124278,2073318,0
124279,2073335,0
124280,2073352,0
124281,2073369,0
124282,2073385,0
124283,2073402,0
124284,2073418,0
124285,2073435,0
124286,2073452,0
124287,2073468,0
124288,2073485,0
124289,2073502,0
124290,2073519,0
124291,2073535,0
124292,2073552,0
124293,2073569,0
124294,2073585,0
124295,2073602,0
124296,2073619,0
124297,2073635,0
124298,2073652,0
124299,2073669,0
124300,2073686,0
124301,2073702,0
124302,2073719,0
124303,2073736,0
124304,2073752,0
124305,2073769,0
124306,2073786,0
124307,2073803,0
124308,2073819,0
124309,2073836,0
124310,2073853,0
124311,2073870,0
124312,2073886,0
124313,2073903,0
124314,2073919,0
124315,2073936,0
124316,2073953,0
124317,2073969,0
124318,2073986,0
124319,2074002,0
124320,2074019,0
124321,2074036,0
124322,2074052,0
124323,2074069,0
124324,2074085,0
124325,2074102,0
124326,2074119,0
124327,2074136,0
124328,2074152,0
124329,2074169,0
124330,2074186,0
124331,2074202,0
124332,2074219,0
124333,2074236,0
124334,2074252,0
124335,2074269,0
124336,2074286,0
124337,2074303,0
124338,2074320,0
124339,2074336,0
124340,2074353,0
124341,2074370,0
124342,2074387,0
124343,2074403,0
124344,2074420,0
124345,2074436,0
124346,2074453,0
124347,2074470,0
124348,2074487,0
124349,2074503,0
124350,2074520,0
124351,2074537,0
124352,2074553,0
124353,2074570,0
124354,2074587,0
124355,2074603,0
124356,2074620,0
124357,2074637,0
124358,2074653,0
124359,2074670,0
124360,2074687,0
124361,2074703,0
124362,2074719,0
124363,2074736,0
124364,2074753,0
124365,2074770,0
124366,2074786,0
124367,2074803,0
124368,2074820,0
124369,2074837,0
124370,2074854,0
124371,2074870,0
124372,2074886,0
124373,2074903,0
124374,2074920,0
124375,2074936,0
124376,2074953,0
124377,2074970,0
124378,2074986,0
124379,2075004,0
124380,2075020,0
124381,2075037,0
124382,2075054,0
124383,2075070,0
124384,2075086,0
124385,2075103,0
124386,2075120,0
124387,2075136,0
124388,2075153,0
124389,2075170,0
124390,2075187,0
124391,2075203,0
124392,2075220,0
124393,2075237,0
124394,2075253,0
124395,2075270,0
124396,2075287,0
124397,2075303,0
124398,2075320,0
124399,2075337,0
124400,2075354,0
124401,2075370,0
124402,2075387,0
124403,2075403,0
124404,2075420,0
124405,2075437,0
124406,2075453,0
124407,2075470,0
124408,2075487,0
124409,2075504,0
124410,2075520,0
124411,2075537,0
124412,2075554,0
124413,2075571,0
124414,2075587,0
124415,2075604,0
124416,2075620,0
124417,2075637,0
124418,2075654,0
124419,2075671,0
124420,2075687,0
124421,2075704,0
124422,2075721,0
124423,2075738,0
124424,2075754,0
124425,2075771,0
124426,2075788,0
124427,2075804,0
124428,2075821,0
124429,2075838,0
124430,2075854,0
124431,2075871,0
124432,2075888,0
124433,2075904,0
124434,2075921,0
124435,2075938,0
124436,2075955,0
124437,2075971,0
124438,2075988,0
124439,2076005,0
124440,2076021,0
124441,2076038,0
124442,2076055,0
124443,2076071,0
124444,2076088,0
124445,2076105,0
124446,2076121,0
124447,2076138,0
124448,2076154,0
124449,2076171,0
124450,2076188,0
124451,2076204,0
124452,2076221,0
124453,2076238,0
124454,2076254,0
124455,2076271,0
124456,2076288,0
124457,2076305,0
124458,2076321,0
124459,2076338,0
124460,2076355,0
124461,2076371,0
124462,2076388,0
124463,2076404,0
124464,2076421,0
124465,2076438,0
124466,2076455,0
124467,2076471,0
124468,2076488,0
124469,2076505,0
124470,2076521,0
124471,2076538,0
124472,2076555,0
124473,2076572,0
124474,2076588,0
124475,2076605,0
124476,2076622,0
124477,2076638,0
124478,2076655,0
124479,2076672,0
124480,2076689,0
124481,2076706,0
124482,2076722,0
124483,2076739,0
124484,2076756,0
124485,2076772,0
124486,2076789,0
124487,2076805,0
124488,2076822,0
124489,2076838,0
124490,2076855,0
124491,2076872,0
124492,2076889,0
124493,2076905,0
124494,2076922,0
124495,2076939,0
124496,2076955,0
124497,2076972,0
124498,2076989,0
124499,2077005,0
124500,2077022,0
124501,2077039,0
124502,2077055,0
124503,2077072,0
124504,2077089,0
124505,2077106,0
124506,2077122,0
124507,2077139,0
124508,2077156,0
124509,2077172,0
124510,2077189,0
124511,2077206,0
124512,2077223,0
124513,2077239,0
124514,2077256,0
124515,2077273,0
124516,2077289,0
124517,2077306,0
124518,2077322,0
124519,2077339,0
124520,2077356,0
124521,2077373,0
124522,2077389,0
124523,2077406,0
124524,2077422,0
124525,2077439,0
124526,2077456,0
124527,2077473,0
124528,2077489,0
124529,2077506,0
124530,2077523,0
124531,2077539,0
124532,2077556,0
124533,2077573,0
124534,2077589,0
124535,2077606,0
124536,2077623,0
124537,2077640,0
124538,2077656,0
124539,2077673,0
124540,2077690,0
124541,2077707,0
124542,2077723,0
124543,2077740,0
124544,2077756,0
124545,2077773,0
124546,2077790,0
124547,2077807,0
124548,2077823,0
124549,2077841,0
124550,2077857,0
124551,2077874,0
124552,2077890,0
124553,2077907,0
124554,2077923,0
124555,2077941,0
124556,2077957,0
124557,2077974,0
124558,2077990,0
124559,2078008,0
124560,2078024,0
124561,2078041,0
124562,2078057,0
124563,2078074,0
124564,2078091,0
124565,2078108,0
124566,2078123,0
124567,2078140,0
124568,2078156,0
124569,2078173,0
124570,2078189,0
124571,2078207,0
124572,2078223,0
124573,2078240,0
124574,2078256,0
124575,2078273,0
124576,2078290,0
124577,2078307,0
124578,2078323,0
124579,2078341,0
124580,2078356,0
124581,2078373,0
124582,2078390,0
124583,2078407,0
124584,2078424,0
124585,2078441,0
124586,2078457,0
124587,2078474,0
124588,2078490,0
124589,2078507,0
124590,2078524,0
124591,2078541,0
124592,2078557,0
124593,2078574,0
124594,2078590,0
124595,2078608,0
124596,2078624,0
124597,2078641,0
124598,2078657,0
124599,2078674,0
124600,2078691,0
124601,2078708,0
124602,2078724,0
124603,2078741,0
124604,2078758,0
124605,2078774,0
124606,2078790,0
124607,2078807,0
124608,2078824,0
124609,2078841,0
124610,2078857,0
124611,2078874,0
124612,2078890,0
124613,2078907,0
124614,2078924,0
124615,2078941,0
124616,2078957,0
124617,2078975,0
124618,2078990,0
124619,2079009,0
124620,2079024,0
124621,2079041,0
124622,2079057,0
124623,2079074,0
124624,2079091,0
124625,2079109,0
124626,2079124,0
124627,2079141,0
124628,2079157,0
124629,2079174,0
124630,2079191,0
124631,2079209,0
124632,2079224,0
124633,2079242,0
124634,2079258,0
124635,2079275,0
124636,2079291,0
124637,2079309,0
124638,2079324,0
124639,2079342,0
124640,2079358,0
124641,2079376,0
124642,2079391,0
124643,2079409,0
124644,2079424,0
124645,2079442,0
124646,2079458,0
124647,2079476,0
124648,2079492,0
124649,2079509,0
124650,2079525,0
124651,2079543,0
124652,2079557,0
124653,2079575,0
124654,2079591,0
124655,2079609,0
124656,2079625,0
124657,2079642,0
124658,2079658,0
124659,2079676,0
124660,2079692,0
124661,2079709,0
124662,2079725,0
124663,2079742,0
124664,2079758,0
124665,2079775,0
124666,2079791,0
124667,2079809,0
124668,2079825,0
124669,2079842,0
124670,2079858,0
124671,2079875,0
124672,2079891,0
124673,2079908,0
124674,2079925,0
124675,2079942,0
124676,2079958,0
124677,2079975,0
124678,2079992,0
124679,2080009,0
124680,2080025,0
124681,2080042,0
124682,2080058,0
124683,2080076,0
124684,2080092,0
124685,2080109,0
124686,2080125,0
124687,2080142,0
124688,2080158,0
124689,2080175,0
124690,2080192,0
124691,2080209,0
124692,2080225,0
124693,2080242,0
124694,2080259,0
124695,2080276,0
124696,2080292,0
124697,2080309,0
124698,2080325,0
124699,2080342,0
124700,2080359,0
124701,2080376,0
124702,2080392,0
124703,2080409,0
124704,2080426,0
124705,2080443,0
124706,2080459,0
124707,2080476,0
124708,2080492,0
124709,2080510,0
124710,2080526,0
124711,2080543,0
124712,2080559,0
124713,2080576,0
124714,2080592,0
124715,2080610,0
124716,2080626,0
124717,2080643,0
124718,2080659,0
124719,2080677,0
124720,2080693,0
124721,2080710,0
124722,2080726,0
124723,2080743,0
124724,2080759,0
124725,2080776,0
124726,2080792,0
124727,2080809,0
124728,2080826,0
124729,2080843,0
124730,2080859,0
124731,2080876,0
124732,2080893,0
124733,2080910,0
124734,2080926,0
124735,2080943,0
124736,2080959,0
124737,2080976,0
124738,2080992,0
124739,2081010,0
124740,2081026,0
124741,2081043,0
124742,2081059,0
124743,2081076,0
124744,2081093,0
124745,2081109,0
124746,2081127,0
124747,2081144,0
124748,2081160,0
124749,2081177,0
124750,2081193,0
124751,2081210,0
124752,2081227,0
124753,2081244,0
124754,2081260,0
124755,2081277,0
124756,2081294,0
124757,2081310,0
124758,2081327,0
124759,2081343,0
124760,2081360,0
124761,2081377,0
124762,2081393,0
124763,2081410,0
124764,2081427,0
124765,2081443,0
124766,2081460,0
124767,2081477,0
124768,2081494,0
124769,2081510,0
124770,2081527,0
124771,2081543,0
124772,2081560,0
124773,2081577,0
124774,2081594,0
124775,2081610,0
124776,2081627,0
124777,2081644,0
124778,2081660,0
124779,2081677,0
124780,2081694,0
124781,2081710,0
124782,2081727,0
124783,2081744,0
124784,2081761,0
124785,2081777,0
124786,2081794,0
124787,2081811,0
124788,2081827,0
124789,2081844,0
124790,2081861,0
124791,2081877,0
124792,2081894,0
124793,2081911,0
124794,2081928,0
124795,2081944,0
124796,2081961,0
124797,2081978,0
124798,2081994,0
124799,2082011,0
124800,2082028,0
124801,2082045,0
124802,2082061,0
124803,2082078,0
124804,2082095,0
124805,2082111,0
124806,2082128,0
124807,2082144,0
124808,2082161,0
124809,2082177,0
124810,2082194,0
124811,2082211,0
124812,2082228,0
124813,2082244,0
124814,2082261,0
124815,2082277,0
124816,2082294,0
124817,2082311,0
124818,2082327,0
124819,2082344,0
124820,2082361,0
124821,2082378,0
124822,2082394,0
124823,2082411,0
124824,2082428,0
124825,2082444,0
124826,2082461,0
124827,2082478,0
124828,2082494,0
124829,2082511,0
124830,2082528,0
124831,2082544,0
124832,2082561,0
124833,2082578,0
124834,2082595,0
124835,2082611,0
124836,2082628,0
124837,2082645,0
124838,2082661,0
124839,2082678,0
124840,2082695,0
124841,2082711,0
124842,2082728,0
124843,2082745,0
124844,2082762,0
124845,2082778,0
124846,2082795,0
124847,2082811,0
124848,2082828,0
124849,2082845,0
124850,2082862,0
124851,2082878,0
124852,2082895,0
124853,2082912,0
124854,2082928,0
124855,2082945,0
124856,2082961,0
124857,2082978,0
124858,2082995,0
124859,2083012,0
124860,2083028,0
124861,2083045,0
124862,2083062,0
124863,2083078,0
124864,2083095,0
